sku,brand,product_name,variant,perfume_type,gender,ml,barcode,sale_price,original_price,available,source_site,source_url,scraped_at
FLAMIBEMUEDP100,FLAVIA,MIDNIGHT BERRY MUSK EDP 100 ML UNISEX,,EDP,Unisex,100,,20000,35990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/midnight-berry-musk-edp-100-ml-unisex-flavia,2026-05-29
FLAVATEMUEDP100,FLAVIA,VANILLA TEMPTATION MUSK EDP 100 ML UNISEX,,EDP,Unisex,100,,20000,35990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/vanilla-temptation-musk-edp-100-ml-unisex-flavia,2026-05-29
FLASCMUEDEDP100,FLAVIA,SCARLET MUSK EDP 100 ML UNISEX,,EDP,Unisex,100,,20000,35990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/scarlet-musk-edp-100-ml-unisex-flavia,2026-05-29
FORMASEDMLEDP12,FOR MEN LATTAFA INSPIRADO EN SAUVAGE ELIXIR,ASAD EDP 12 ML TRAVEL SPRAY FOR MEN,,EDP,Hombre,12,,2600,5990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/asad-edp-12-ml-travel-spray-for-men-lattafa-inspirado-en-sauvage-elixir,2026-05-29
MOSUOMOEDEDT75,MOSCHINO,UOMO? MOSCHINO EDT 75 ML FOR MEN,,EDT,Hombre,75,,20000,49990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/uomo-moschino-edt-75-ml-for-men-moschino,2026-05-29
PROALFLFUEDT60,PROBADOR,ALIEN FLORA FUTURA EDT 60 ML FOR WOMEN,,EDT,Mujer,60,,42000,89990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/alien-flora-futura-edt-60-ml-for-women-mugler-tester-probador,2026-05-29
PACROLSOINEDP80,PACO RABANNE,OLYMPÉA SOLAR INTENSE EDP  80 ML,,EDP,Unknown,80,,55000,99990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/olympea-solar-intense-edp-80-ml-paco-rabanne,2026-05-29
FLADOROEDEDP100,FLAVIA,DOLCE ROMA EDP 100 ML FOR WOMEN,,EDP,Mujer,100,,20000,35990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/dolce-roma-edp-100-ml-for-women-flavia,2026-05-29
FLAFLCLKIEDP100,FLAVIA,FLAVIA CLOUD KISS EDP 100 ML  FOR WOMEN,,EDP,Mujer,100,,20000,35990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/flavia-cloud-kiss-edp-100-ml-for-women-flavia,2026-05-29
FLACLGLEDEDP100,FLAVIA,CLOUD GLOW EDP 100 ML FOR WOMEN,,EDP,Mujer,100,,20000,35990,True,multimarcasmayorista.cl,https://www.multimarcasmayorista.cl/cloud-glow-edp-100-ml-for-women-flavia,2026-05-29
