sku,brand,product_name,variant,perfume_type,gender,ml,barcode,sale_price,original_price,available,source_site,source_url,scraped_at
RASRAALGHEDP100,RASASI,RASASI AL GHALIA EDP 100 ML UNISEX,,EDP,Unisex,100,,4190000,6090000,True,lodoro.cl,https://www.lodoro.cl/products/rasasi-al-ghalia-edp-100-ml-mujer,2026-05-28
HUGBHUBOBOPAR100,HUGO BOSS,HUGO BOSS BOTTLED PARFUM SET 100 ML + 10 ML + SG 100 ML 3 PCS HOMBRE,,PARFUM,Hombre,100,,6290000,8699000,True,lodoro.cl,https://www.lodoro.cl/products/hugo-boss-bottled-parfum-set-100-ml-10-ml-sg-100-ml-3-pcs-hombre,2026-05-28
LATLAHAPEPER300,LATTAFA,LATAFFA HAYAATI PERFUME AMBIENTAL 300ML UNISEX,,PERFUME,Unisex,300,,249000,799000,True,lodoro.cl,https://www.lodoro.cl/products/lataffa-hayaati-perfume-ambiental-300ml-unisex,2026-05-28
LATLAHAALEDP100,LATTAFA,LATTAFA HAYAATI AL MALEKY EDP 100 ML UNISEX,,EDP,Unisex,100,,2690000,3499000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-hayaati-al-maleky-edp-100-ml-unisex,2026-05-28
LATSELAHOEDP100,LATTAFA,SET LATTAFA HOMBRE ASAD EDP 100 ML + DEO SPRAY 200 ML SET 2 CPS,,EDP,Hombre,100,,2590000,5399000,True,lodoro.cl,https://www.lodoro.cl/products/set-lattafa-hombre-asad-edp-100-ml-deo-spray-200-ml-set-2-cps,2026-05-28
ARIGARGRMOUNK236,ARIANA GRANDE,ARIANA GRANDE MOD VANILLA BODY SPLASH 236ML MUJER,,Unknown,Mujer,236,,899000,1899000,True,lodoro.cl,https://www.lodoro.cl/products/ariana-grande-mod-vanilla-body-splash-236ml-mujer,2026-05-28
ARIGARGRMOUNK236,ARIANA GRANDE,ARIANA GRANDE MOD BLUSH BODY SPLASH 236ML MUJER,,Unknown,Mujer,236,,899000,1899000,True,lodoro.cl,https://www.lodoro.cl/products/ariana-grande-mod-blush-body-splash-236ml-mujer,2026-05-28
JESDJEDEPOEDT125,JESUS DEL POZO,JESUS DEL POZO HALLOWEEN MAN X EDT 125 ML HOMBRE,,EDT,Hombre,125,,3190000,3690000,True,lodoro.cl,https://www.lodoro.cl/products/jesus-del-pozo-halloween-man-x-edt-100ml-hombre,2026-05-28
RASRAHAICEDP100,RASASI,RASASI HAWAS ICE EDP 100 ML HOMBRE,,EDP,Hombre,100,,3390000,7499000,True,lodoro.cl,https://www.lodoro.cl/products/rasasi-hawas-ice-edp-100-ml-hombre,2026-05-28
ARIGARGRCLUNK236,ARIANA GRANDE,ARIANA GRANDE CLOUD MIST 236ML MUJER,,Unknown,Mujer,236,,899000,1449000,True,lodoro.cl,https://www.lodoro.cl/products/cloud-ariana-grande-body-splash-236-ml-mujer,2026-05-28
ARIGPEARGRPER100,ARIANA GRANDE,PERFUME ARIANA GRANDE MOD VANILLA EDP 100ML MUJER ORIGINAL,,PERFUME,Mujer,100,,4990000,8199000,True,lodoro.cl,https://www.lodoro.cl/products/perfume-ariana-grande-mod-vanilla-edp-100ml-mujer-original,2026-05-28
ARIGARGRTHEDP100,ARIANA GRANDE,ARIANA GRANDE THANK U NEXT EDP 100ML MUJER,,EDP,Mujer,100,,4099000,5999000,True,lodoro.cl,https://www.lodoro.cl/products/thank-u-next-ariana-grande-100-ml-mujer,2026-05-28
ARIGARGRTHUNK236,ARIANA GRANDE,ARIANA GRANDE THANK U NEXT 2.0 BODY SPLASH 236ML MUJER,,Unknown,Mujer,236,,850000,1899000,True,lodoro.cl,https://www.lodoro.cl/products/ariana-grande-thank-u-next-2-0-body-splash-236ml-mujer,2026-05-28
JESDJEDEPOEDT125,JESUS DEL POZO,JESUS DEL POZO HALLOWEEN MAN HERO EDT 125 ML HOMBRE,,EDT,Hombre,125,,3090000,5399000,True,lodoro.cl,https://www.lodoro.cl/products/halloween-man-hero-halloween-edt-125-ml-hombre,2026-05-28
ARIGARGRTHUNK236,ARIANA GRANDE,ARIANA GRANDE THANK U NEXT BODY SPLASH 236ML MUJER,,Unknown,Mujer,236,,850000,1449000,True,lodoro.cl,https://www.lodoro.cl/products/thank-u-next-ariana-grande-body-splash-236-ml-mujer,2026-05-28
RASRAHAFIEDP100,RASASI,RASASI HAWAS FIRE EDP 100ML UNISEX,,EDP,Unisex,100,,3890000,7499000,False,lodoro.cl,https://www.lodoro.cl/products/rasasi-hawas-fire-edp-100-ml-unisex,2026-05-28
RASRAHALOEDP100,RASASI,RASASI HAWAS LONDON EDP 100ML UNISEX,,EDP,Unisex,100,,3790000,7499000,True,lodoro.cl,https://www.lodoro.cl/products/rasasi-hawas-london-edp-100-ml-unisex,2026-05-28
PACRBLXSPAEDT100,PACO RABANNE,BLACK XS PACO RABANNE EDT 100 ML HOMBRE,,EDT,Hombre,100,,5990000,8990000,True,lodoro.cl,https://www.lodoro.cl/products/xs-black-by-paco-rabanne-edt-100-ml-hombre,2026-05-28
RALLPOBLRAEDP125,RALPH LAUREN,POLO BLUE RALPH LAUREN EDP 125 ML HOMBRE,,EDP,Hombre,125,,7490000,5290000,True,lodoro.cl,https://www.lodoro.cl/products/polo-blue-by-ralph-lauren-edp-125-ml-hombre,2026-05-28
LATLAEJEDEDP100,LATTAFA,LATTAFA EJAAZI EDP 100 ML UNISEX,,EDP,Unisex,100,,1290000,2599000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-ejaazi-edp-100-ml-unisex,2026-05-28
LATLAYAPEPER300,LATTAFA,LATTAFA YARA PERFUME AMBIENTAL 300 ML MUJER,,PERFUME,Mujer,300,,249000,799000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-yara-perfume-ambiental-300-ml,2026-05-28
LATLAASZAEDP100,LATTAFA,LATTAFA ASAD ZANZIBAR EDP 100ML HOMBRE,,EDP,Hombre,100,,1990000,3999000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-asad-zanzibar-edp-100ml-hombre,2026-05-28
LATLAYADEUNK200,LATTAFA,LATTAFA YARA DESODORANTE SPRAY 200ML MUJER,,Unknown,Mujer,200,,299000,699000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-yara-desodorante-spray-200ml-mujer,2026-05-28
LATPLADAEDEDP100,LATTAFA PRIDE,LATTAFA DALAL EDP 100 ML MUJER,,EDP,Mujer,100,,3390000,4599000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-dalal-edp-100-ml-mujer,2026-05-28
LATSELAYAEDP25,LATTAFA,SET LATAFFA YARA CANDY + YARA TOUS + YARA MOI + YARA EDP 25ML 4 PCS MUJER,,EDP,Mujer,25,,3590000,6799000,True,lodoro.cl,https://www.lodoro.cl/products/set-lataffa-yara-candy-yara-tous-yara-moi-yara-edp-25ml-4-pcs-mujer,2026-05-28
LATLABAALEDP100,LATTAFA,LATTAFA BADEE AL OUD AMETHYST EDP 100ML UNISEX,,EDP,Unisex,100,,2390000,4399000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-badee-al-oud-amethyst-edp-100ml-unisex,2026-05-28
ARMARODHOEDP100,ARMAF,ARMAF ODYSSEY HOMME EDP 100 ML HOMBRE,,EDP,Hombre,100,,2090000,4500000,True,lodoro.cl,https://www.lodoro.cl/products/armaf-odyssey-homme-edp-100-ml-hombre,2026-05-28
TOUTOLOMEEDP90,TOUS,TOUS LOVE ME EDP 90ML MUJER,,EDP,Mujer,90,,4790000,7999000,True,lodoro.cl,https://www.lodoro.cl/products/tous-love-me-edp-90ml-mujer,2026-05-28
GUCRUGUEDEDT75,GUCCI,RUSH GUCCI EDT 75 ML MUJER,,EDT,Mujer,75,,5190000,11999000,True,lodoro.cl,https://www.lodoro.cl/products/rush-gucci-edt-75-ml-mujer,2026-05-28
ELIAELARGREDP100,ELIZABETH ARDEN,ELIZABETH ARDEN GREEN TEA SCENT EDP 100ML MUJER,,EDP,Mujer,100,,1399000,1690000,True,lodoro.cl,https://www.lodoro.cl/products/green-tea-scent-by-elizabeth-arden-100-ml-edt-mujer,2026-05-28
ELIATHAVEDEDP125,ELIZABETH ARDEN,5TH AVENUE EDP 125ML MUJER ELIZABETH ARDEN,,EDP,Mujer,125,,2490000,3290000,True,lodoro.cl,https://www.lodoro.cl/products/5th-avenue-by-elizabeth-arden-edp-125-ml-mujer,2026-05-28
TOMHTOGIEDEDT100,TOMMY HILFIGER,TOMMY GIRL EDT 100ML MUJER,,EDT,Mujer,100,,2890000,7999000,True,lodoro.cl,https://www.lodoro.cl/products/tommy-hilfiger-tommy-girl-edt-100ml-mujer-sin-celofan,2026-05-28
ISSMSPISMIEDT100,ISSEY MIYAKE,SPORT ISSEY MIYAKE EDT 100 ML HOMBRE,,EDT,Hombre,100,,2799000,5140000,True,lodoro.cl,https://www.lodoro.cl/products/perfume-issey-miyake-sport-edt-100ml-hombre,2026-05-28
BURBUTOEDEDT100,BURBERRY,BURBERRY TOUCH EDT 100ML HOMBRE,,EDT,Hombre,100,,2990000,3999000,True,lodoro.cl,https://www.lodoro.cl/products/touch-by-burberry-edt-100ml-hombre,2026-05-28
JESDJEDEPOEDT100,JESUS DEL POZO,JESUS DEL POZO HALLOWEEN EDT 100 ML MUJER,,EDT,Mujer,100,,2990000,3490000,True,lodoro.cl,https://www.lodoro.cl/products/halloween-edt-100-ml-mujer,2026-05-28
PARHPAHICAUNK236,PARIS HILTON,PARIS HILTON CAN CAN BODY MIST 236 ML MUJER,,Unknown,Mujer,236,,699000,1490000,True,lodoro.cl,https://www.lodoro.cl/products/paris-hilton-body-mist-can-can-236-ml-mujer,2026-05-28
CARHCAHEVIEDP80,CAROLINA HERRERA,CAROLINA HERRERA 212 VIP EDP 80ML MUJER,,EDP,Mujer,80,,6899000,9790000,True,lodoro.cl,https://www.lodoro.cl/products/212-vip-by-carolina-herrera-edp-80-ml-mujer,2026-05-28
ARAPARPRAREDP100,ARABIYAT PRESTIGE,ARABIYAT PRESTIGE ARISTO EDP 100 ML HOMBRE,,EDP,Hombre,100,,2990000,6599000,True,lodoro.cl,https://www.lodoro.cl/products/arabiyat-prestige-aristo-edp-100-ml-hombre,2026-05-28
MARJMAJAPEEDP100,MARC JACOBS,MARC JACOBS PERFECT MARC EDP 100 ML MUJER,,EDP,Mujer,100,,6990000,12399000,True,lodoro.cl,https://www.lodoro.cl/products/marc-jacobs-perfect-marc-edp-100-ml-mujer,2026-05-28
TOMHTOHIBOEDT200,TOMMY HILFIGER,TOMMY HILFIGER BOY 200 ML EDT HOMBRE,,EDT,Hombre,200,,3890000,4999000,True,lodoro.cl,https://www.lodoro.cl/products/tommy-hilfiger-tommy-boy-edt-200ml-hombre,2026-05-28
PARHPAHICAEDP100,PARIS HILTON,PARIS HILTON CAN CAN EDP 100 ML + 10 ML + SG 90 ML + SG 90 ML SET 4 PCS MUJER,,EDP,Mujer,100,,3290000,5499000,True,lodoro.cl,https://www.lodoro.cl/products/paris-hilton-can-can-edp-100-ml-10-ml-sg-90-ml-sg-90-ml-set-4-pcs-mujer,2026-05-28
RASRAHABLEDP100,RASASI,RASASI HAWAS BLACK EDP 100 ML HOMBRE,,EDP,Hombre,100,,2490000,8499000,True,lodoro.cl,https://www.lodoro.cl/products/hawas-rasasi-black-edp-100-ml-hombre,2026-05-28
TOUTOLOMEPAR90,TOUS,TOUS LOVE ME THE SILVER PARFUM 90ML MUJER,,PARFUM,Mujer,90,,4490000,7499000,True,lodoro.cl,https://www.lodoro.cl/products/tous-love-me-the-silver-parfum-90ml-mujer,2026-05-28
BRISBRSPFAEDP100,BRITNEY SPEARS,BRITNEY SPEARS FANTASY MIDNIGHT EDP 100ML MUJER,,EDP,Mujer,100,,1990000,3090000,True,lodoro.cl,https://www.lodoro.cl/products/fantasy-midnight-by-britney-spears-edp-100-ml-mujer,2026-05-28
ELIAELARSUEDT100,ELIZABETH ARDEN,ELIZABETH ARDEN SUNFLOWER EDT 100ML MUJER,,EDT,Mujer,100,,1499000,2490000,True,lodoro.cl,https://www.lodoro.cl/products/sunflower-by-elizabeth-arden-edt-100-ml-mujer,2026-05-28
PARHPAHICAEDP100,PARIS HILTON,PARIS HILTON CAN CAN BURLESQUE EDP 100 ML MUJER,,EDP,Mujer,100,,2250000,2990000,True,lodoro.cl,https://www.lodoro.cl/products/paris-hilton-can-can-burlesque-edp-100-ml-mujer,2026-05-28
THIMANMERUEDT100,THIERRY MUGLER,ANGEL MEN RUBBER EDT 100 ML HOMBRE THIERRY MUGLER,,EDT,Hombre,100,,5290000,9099000,True,lodoro.cl,https://www.lodoro.cl/products/angel-men-rubber-by-thierry-mugler-edt-100-ml-hombre,2026-05-28
CARHCAHECHEDP80,CAROLINA HERRERA,CAROLINA HERRERA CHIC EDP 80ML MUJER,,EDP,Mujer,80,,4690000,6290000,True,lodoro.cl,https://www.lodoro.cl/products/chic-edp-80-ml-mujer,2026-05-28
LATLAANABEDP60,LATTAFA,LATTAFA ANA ABIYEDH ROUGE EDP 60ML UNISEX,,EDP,Unisex,60,,1790000,2699000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-ana-abiyedh-rouge-edp-60ml-unisex,2026-05-28
LATLAHAGOUNK100,LATTAFA,LATTAFA HAYAATI GOLD ELIXIR 100 ML UNISEX,,Unknown,Unisex,100,,1490000,2699000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-hayaati-gold-elixir-edp-100-ml-unisex,2026-05-28
ARDAARALZAEDP50,ARD AL ZAAFARAN,ARD AL ZAAFARAN QAED AL FURSAN EDP 50 ML PERFUME UNISEX,,EDP,Unisex,50,,290000,1099000,True,lodoro.cl,https://www.lodoro.cl/products/ard-al-zaafaran-qaed-al-fursan-edp-50-ml-perfume-unisex,2026-05-28
LATPLASTWAEDP75,LATTAFA PRIDE,LATTAFA STOP WAIT GO EDP 75 ML UNISEX,,EDP,Unisex,75,,1290000,2399000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-stop-wait-go-edp-75-ml-unisex,2026-05-28
CALKCAKLCKEDT150,CALVIN KLEIN,CALVIN KLEIN CK IN 2 U EDT 150ML MUJER,,EDT,Mujer,150,,2290000,2999000,True,lodoro.cl,https://www.lodoro.cl/products/ck-in-2-u-by-calvin-kleinedt-150-ml-mujer,2026-05-28
GUCGUFLGOEDP100,GUCCI,GUCCI FLORA GORGEOUS MAGNOLIA EDP 100 ML + 10 ML + 5 ML SET 3 PCS MUJER,,EDP,Mujer,100,,9490000,12499000,True,lodoro.cl,https://www.lodoro.cl/products/gucci-flora-gorgeous-magnolia-edp-100-ml-10-ml-5-ml-set-3-pcs-mujer,2026-05-28
LATPLARIEDEDP75,LATTAFA PRIDE,LATTAFA RIDERS EDP 75 ML UNISEX,,EDP,Unisex,75,,1290000,2399000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-riders-edp-75-ml-unisex,2026-05-28
LATPLAHABREDP75,LATTAFA PRIDE,LATTAFA HAPPY BRUSH EDP 75 ML UNISEX,,EDP,Unisex,75,,1290000,2399000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-happy-brush-edp-75-ml-unisex,2026-05-28
BURBUHEEDEDT50,BURBERRY,BURBERRY HER EDT 50 ML + 10 ML SET 2 PCS MUJER,,EDT,Mujer,50,,4790000,7899000,True,lodoro.cl,https://www.lodoro.cl/products/burberry-her-edt-50-ml-10-ml-set-2-pcs-mujer,2026-05-28
LATLAASAMEDP100,LATTAFA,LATTAFA ASDAAF AMEERAT AL ARAB PRIVE ROSE EDP 100 ML UNISEX,,EDP,Unisex,100,,1290000,2499000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-asdaaf-ameerat-al-arab-prive-rose-edp-100-ml-unisex,2026-05-28
LATLABOMIUNK250,LATTAFA,LATTAFA BODY MIST ECLAIRE 250 ML MUJER,,Unknown,Mujer,250,,890000,1699000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-body-mist-eclaire-250-ml-mujer,2026-05-28
LATLABOMIUNK250,LATTAFA,LATTAFA BODY MIST FAKHAR LATTAFA WOMEN 250 ML MUJER,,Unknown,Mujer,250,,890000,1699000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-body-mist-fakhar-lattafa-women-250-ml-mujer,2026-05-28
LATLABOMIUNK250,LATTAFA,LATTAFA BODY MIST MAYAR CHERRY INTENSE 250 ML UNISEX,,Unknown,Unisex,250,,890000,1699000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-body-mist-mayar-cherry-intense-250-ml-unisex,2026-05-28
LATLABOMIUNK250,LATTAFA,LATTAFA BODY MIST SEHR 250 ML UNISEX,,Unknown,Unisex,250,,890000,1699000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-body-mist-sehr-250-ml-unisex,2026-05-28
LATLABOMIUNK250,LATTAFA,LATTAFA BODY MIST LAYAAN 250 ML MUJER,,Unknown,Mujer,250,,890000,1699000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-body-mist-layaan-250-ml-mujer,2026-05-28
LATLABOMIUNK250,LATTAFA,LATTAFA BODY MIST MAYAR NATURAL INTENSE 250 ML MUJER,,Unknown,Mujer,250,,890000,1699000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-body-mist-mayar-natural-intense-250-ml-mujer,2026-05-28
LATLABOMIUNK250,LATTAFA,LATTAFA BODY MIST YARA TOUS 250 ML MUJER,,Unknown,Mujer,250,,890000,1699000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-body-mist-yara-tous-250-ml-mujer-mujer,2026-05-28
LATLABOMIUNK250,LATTAFA,LATTAFA BODY MIST TERIAQ 250 ML UNISEX,,Unknown,Unisex,250,,890000,1699000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-body-mist-teriaq-250-ml-unisex,2026-05-28
LATLABOMIUNK250,LATTAFA,LATTAFA BODY MIST HAYA 250 ML MUJER,,Unknown,Mujer,250,,890000,1699000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-body-mist-haya-250-ml-mujer,2026-05-28
LATLABOMIUNK250,LATTAFA,LATTAFA BODY MIST ANGHAM 250 ML UNISEX,,Unknown,Unisex,250,,890000,1699000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-body-mist-angham-250-ml-unisex,2026-05-28
LATLAMIBAUNK250,LATTAFA,LATTAFA MIST BADEE AL OUD NOBLE BLUSH 250 ML MUJER,,Unknown,Mujer,250,,890000,1699000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-mist-badee-al-oud-noble-blush-250-ml-mujer,2026-05-28
LATYAMLMUEDP100,LATTAFA,YARA 100ML MUJER EDP LATTAFA PERFUME,,EDP,Mujer,100,,2290000,4999000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-yara-edp-100ml,2026-05-28
MUSMMUMUAQEDP100,MUSH MUSH,MUSH MUSH AQUA ELEGANCE EDP 100ML HOMBRE,,EDP,Hombre,100,,1090000,2999000,False,lodoro.cl,https://www.lodoro.cl/products/mush-mush-aqua-elegance-edp-100ml-hombre,2026-05-28
VERVEEREDEDP100,VERSACE,VERSACE EROS EDP HOMBRE 100ML,,EDP,Hombre,100,,7090000,7999000,False,lodoro.cl,https://www.lodoro.cl/products/copia-de-eros-versace-edt-100-ml-hombre,2026-05-28
LATLANIEMEDP100,LATTAFA,LATTAFA NICHE EMARATI VINTAGE CASTLE EDP 100 ML UNISEX,,EDP,Unisex,100,,2990000,8999000,False,lodoro.cl,https://www.lodoro.cl/products/lattafa-niche-emarati-vintage-castle-edp-100-ml-unisex,2026-05-28
GUEGUTYREEDP100,GUESS,GUESS TYPE 2 RED CURRANT &  BALSAM EDP 100 ML UNISEX,,EDP,Unisex,100,,2390000,3490000,True,lodoro.cl,https://www.lodoro.cl/products/guess-type-2-red-currant-balsam-edp-100-ml-unisex,2026-05-28
GUEGUTYBEEDP100,GUESS,GUESS TYPE 1 BERGAMOT & VETIVER EDP 100 ML UNISEX,,EDP,Unisex,100,,2390000,3490000,True,lodoro.cl,https://www.lodoro.cl/products/guess-type-1-bergamot-vetiver-edp-100-ml-unisex,2026-05-28
GUEGULAMIEDP100,GUESS,GUESS LA MIA BELLA VITA EDP 100ML MUJER | ALMIZCLE FLORAL AMADERADO,,EDP,Mujer,100,,3590000,3999000,True,lodoro.cl,https://www.lodoro.cl/products/guess-la-mia-bella-vita-edp-100ml-mujer-almizcle-floral-amaderado,2026-05-28
GUEGUTYTAEDP100,GUESS,GUESS TYPE 3 TABACCO & AMBERWOOD EDP 100 ML HOMBRE,,EDP,Hombre,100,,2390000,3490000,True,lodoro.cl,https://www.lodoro.cl/products/guess-type-3-tabacco-amberwood-edp-100-ml-hombre,2026-05-28
GUEGUICEDEDP100,GUESS,GUESS ICONIC EDP 100ML HOMBRE | AMADERADA AROMÁTICA,,EDP,Hombre,100,,3590000,3490000,True,lodoro.cl,https://www.lodoro.cl/products/guess-iconic-edp-100ml-hombre,2026-05-28
HUGBHUBOMAEDT100,HUGO BOSS,HUGO BOSS MAN EDT 100 ML HOMBRE,,EDT,Hombre,100,,2499000,4499000,True,lodoro.cl,https://www.lodoro.cl/products/hugo-boss-man-edt-100-ml-hombre,2026-05-28
DIODIHYPOEDT100,DIOR,DIOR HYPNOTIC POISON EDT 100ML MUJER,,EDT,Mujer,100,,14390000,,True,lodoro.cl,https://www.lodoro.cl/products/dior-hypnotic-poison-edt-100ml,2026-05-28
DIODIMIDIEDT100,DIOR,DIOR MISS DIOR BLOOMING BOUQUET EDT 100ML MUJER,,EDT,Mujer,100,,14390000,,True,lodoro.cl,https://www.lodoro.cl/products/dior-miss-dior-blooming-bouquet-edt-100ml-mujer,2026-05-28
DIODIJAMLEDP100,DIOR,DIOR J'ADORE 100ML EDP MUJER,,EDP,Mujer,100,,17290000,,True,lodoro.cl,https://www.lodoro.cl/products/perfume-jadore-100ml-edp-by-dior-mujer,2026-05-28
LEFALEFABOEDP100,LE FALCONE,LE FALCONE BONITA HOT PINK EDP 100 ML MUJER | OLFATIVA FLORAL,,EDP,Mujer,100,,1790000,3599000,True,lodoro.cl,https://www.lodoro.cl/products/le-falcone-bonita-hot-pink-edp-100-ml-mujer,2026-05-28
KHAKHINEDEDP100,KHADLAJ,"KHADLAJ 25 INTEGRITY EDP 100 ML HOMBRE |  CITRICO, AROMÁTICO Y AMADERADO",,EDP,Hombre,100,,2499000,3599000,True,lodoro.cl,https://www.lodoro.cl/products/khadlaj-25-integrity-edp-100-ml-hombre,2026-05-28
KHAKHTREDEDP100,KHADLAJ,KHADLAJ 25 TRUST EDP 100 ML UNISEX | OLFATIVA,,EDP,Unisex,100,,2499000,3599000,True,lodoro.cl,https://www.lodoro.cl/products/khadlaj-25-trust-edp-100-ml-unisex-olfativa,2026-05-28
MIRMITOWIEDP100,MIRADA,MIRADA TOGETHER WITH YOU EDP 100 ML PERFUME HOMBRE,,EDP,Hombre,100,,1090000,3599000,True,lodoro.cl,https://www.lodoro.cl/products/mirada-together-with-you-edp-100-ml-perfume-hombre,2026-05-28
MIRMIBLROEDP100,MIRADA,MIRADA BLING ROSE PEARL EDP 100 ML MUJER,,EDP,Mujer,100,,1090000,3599000,True,lodoro.cl,https://www.lodoro.cl/products/mirada-bling-rose-pearl-edp-100-ml-mujer,2026-05-28
KHAKHEXEDEDP100,KHADLAJ,KHADLAJ 25 EXPERIENCE EDP 100 ML HOMBRE,,EDP,Hombre,100,,2990000,5299000,True,lodoro.cl,https://www.lodoro.cl/products/perfume-khadlaj-25-experience-edp-100-ml-hombre,2026-05-28
KHAKHLOEDEDP100,KHADLAJ,KHADLAJ 25 LOYALTY EDP 100 ML UNISEX,,EDP,Unisex,100,,3190000,4899000,True,lodoro.cl,https://www.lodoro.cl/products/khadlaj-25-loyalty-edp-100-ml-unisex,2026-05-28
AJMAJBLCOEDP100,AJMAL,AJMAL BLANCHE COLLECTION IV EDP 100ML UNISEX,,EDP,Unisex,100,,2990000,4499000,True,lodoro.cl,https://www.lodoro.cl/products/ajmal-blanche-collection-iv-edp-100ml-unisex,2026-05-28
AJMAJMISWEDP100,AJMAL,AJMAL MIDNIGHT SWIM FOR HIM EDP 100 ML HOMBRE,,EDP,Hombre,100,,1999000,3499000,True,lodoro.cl,https://www.lodoro.cl/products/ajmal-midnight-swim-for-him-edp-100-ml-hombre,2026-05-28
LATPSELAPREDP20,LATTAFA PRIDE,"SET LATTAFA PRIDE NEBRAS, ART OF WOOD, ART OF UNIVERSE, ANSAAM GOLD Y KASHAN EDP 20 ML X 5 PIEZAS UNISEX",,EDP,Unisex,20,,3290000,4890000,True,lodoro.cl,https://www.lodoro.cl/products/set-lattafa-pride-affection-edp-20-ml-x-5-piezas-unisex,2026-05-28
AJMAJGOCOEDP100,AJMAL,AJMAL GOLD COLLECTION V EDP 100ML UNISEX,,EDP,Unisex,100,,1899000,3499000,True,lodoro.cl,https://www.lodoro.cl/products/ajmal-gold-collection-v-edp-100ml-unisex,2026-05-28
AJMAJBLCOEDP100,AJMAL,AJMAL BLANCHE COLLECTION III EDP 100ML UNISEX,,EDP,Unisex,100,,2990000,4499000,True,lodoro.cl,https://www.lodoro.cl/products/ajmal-blanche-collection-iii-edp-100ml-unisex,2026-05-28
LATPSELAPREDP20,LATTAFA PRIDE,SET LATTAFA PRIDE AFFECTION + THARWAH GOLD  + D'ANTIQUITES + BREEZE + SHAHEEN GOLD EDP 20 ML X 5 PIEZAS UNISEX,,EDP,Unisex,20,,2590000,4890000,True,lodoro.cl,https://www.lodoro.cl/products/set-lattafa-pride-colection-edp-20-ml-x-5-piezas-unisex,2026-05-28
LATLATEINEDP100,LATTAFA,LATTAFA TERIAQ INTENSE EDP 100 ML UNISEX,,EDP,Unisex,100,,2190000,5499000,True,lodoro.cl,https://www.lodoro.cl/products/lattafa-teriaq-intense-edp-100-ml-unisex,2026-05-28
ARDAARALZAEDP100,ARD AL ZAAFARAN,ARD AL ZAAFARAN SHAMS AL EMARAT KHUSUSI SET EDP 100 ML + DEO 50 ML UNISEX,,EDP,Unisex,100,,1290000,3999000,True,lodoro.cl,https://www.lodoro.cl/products/ard-zaafaran-shams-al-emarat-khususi-set-edp-100-ml-deo-50-ml-unisex,2026-05-28
CAMCAVAVOUNK100,CAMARA,CAMARA VAMOS VOYAGE ELIXIR 100 ML HOMBRE,,Unknown,Hombre,100,,1590000,3599000,True,lodoro.cl,https://www.lodoro.cl/products/camara-vamos-voyage-elixir-edp-100-ml-hombre,2026-05-28
CALKCAKLCKEDT100,CALVIN KLEIN,CALVIN KLEIN CK IN 2 U EDT 100ML MUJER,,EDT,Mujer,100,,1790000,2999000,True,lodoro.cl,https://www.lodoro.cl/products/ck-in-2-u-by-calvin-klein-edt-100-ml-mujer,2026-05-28
CAMCAVECAEDP100,CAMARA,CAMARA VELVET CANDY EDP 100 ML MUJER,,EDP,Mujer,100,,1490000,3599000,True,lodoro.cl,https://www.lodoro.cl/products/camara-velvet-candy-edp-100-ml-mujer,2026-05-28
ISSMISMILEEDT100,ISSEY MIYAKE,ISSEY MIYAKE L'EAU D'ISSEY EDT 100 ML + 25 ML SET MUJER,,EDT,Mujer,100,,8990000,15799000,True,lodoro.cl,https://www.lodoro.cl/products/issey-miyake-leau-dissey-edt-100-ml-25-ml-set-mujer,2026-05-28
MONBMOBLLEEDT100,MONT BLANC,MONT BLANC LEGEND EDT 100 ML HOMBRE,,EDT,Hombre,100,,3490000,4290000,True,lodoro.cl,https://www.lodoro.cl/products/legend-by-mont-blanc-edt-100-ml-hombre,2026-05-28
LEFALEFAMIEDP100,LE FALCONE,LE FALCONE MIRSAAL VALENTINE EDP 100 ML UNISEX,,EDP,Unisex,100,,2890000,3899000,True,lodoro.cl,https://www.lodoro.cl/products/le-falcone-mirsaal-valentine-edp-100-ml-hombre,2026-05-28
